day_of_week,hour,service_type,queue_length,people_arriving,people_served,active_counters,staff_available,average_service_time,capacity,holiday,current_crowd,waiting_time,future_crowd,crowd_level,year,month,day
5,6,1,26,2,1,2,3,10.249352890543385,2,0,28,133.53,31,1,2025,3,18
5,6,2,25,3,4,5,6,8.654805616130325,6,0,28,44.69,28,1,2025,3,18
5,6,1,29,4,0,1,1,12.804083917985643,1,0,33,371.43,38,2,2025,3,18
5,6,1,30,4,3,5,6,14.02971549551495,4,0,34,86.78,35,1,2025,3,18
5,6,1,31,2,1,2,3,11.420159391852046,2,0,33,174.92,36,2,2025,3,18
5,7,3,30,4,5,4,6,5.938836904892241,7,0,34,42.2,34,1,2025,3,18
5,7,3,28,4,6,4,6,4.9096018242759545,8,0,32,33.22,28,1,2025,3,18
5,7,2,27,4,5,3,5,5.171609993680424,6,0,31,48.88,32,1,2025,3,18
5,7,0,30,4,1,2,3,10.821975988970506,2,0,34,160.34,36,2,2025,3,18
5,7,0,32,4,2,3,5,8.963573418651002,3,0,36,96.0,40,2,2025,3,18
5,7,0,32,4,4,5,7,9.687558993059746,5,0,36,62.29,34,1,2025,3,18
5,8,2,32,4,4,3,4,6.237480777096506,5,0,36,68.13,33,1,2025,3,18
5,8,1,35,3,0,1,3,12.368494456709904,1,0,38,435.26,44,2,2025,3,18
5,8,2,40,5,0,1,1,8.78479055465276,1,0,45,352.04,53,2,2025,3,18
5,8,1,37,0,3,4,6,10.494430333792748,4,0,37,98.15,36,2,2025,3,18
5,8,2,38,5,4,3,5,5.963410733289473,5,0,43,75.59,44,2,2025,3,18
5,8,0,44,7,1,2,2,10.401628885600092,2,0,51,230.71,59,2,2025,3,18
5,9,1,48,7,3,4,5,11.29727643948803,4,0,55,132.53,60,2,2025,3,18
5,9,1,56,12,4,5,7,10.866562546540017,5,0,68,119.66,74,2,2025,3,18
5,9,1,63,10,3,5,5,14.002722823421507,4,0,73,179.63,83,2,2025,3,18
5,9,3,64,9,8,4,5,4.059379156997084,10,0,73,62.55,72,2,2025,3,18
5,9,1,71,7,0,1,1,10.049634545387564,1,0,78,710.76,87,2,2025,3,18
5,9,1,74,3,0,1,2,12.054459297642468,1,0,77,891.54,83,2,2025,3,18
5,10,3,75,10,9,5,6,4.154905885324787,12,0,85,58.51,84,2,2025,3,18
5,10,2,84,9,0,1,1,7.253019378167314,1,0,93,607.12,102,2,2025,3,18
5,10,0,86,5,3,5,7,12.467780308671896,4,0,91,213.15,93,2,2025,3,18
5,10,2,96,10,0,1,1,7.443498259804024,1,0,106,713.22,118,2,2025,3,18
5,10,0,102,9,3,5,6,12.00263452388941,4,0,111,249.24,120,2,2025,3,18
5,10,1,108,9,3,5,7,11.25225411326546,4,0,117,245.48,122,2,2025,3,18
5,11,1,114,10,4,5,7,11.081258697923175,5,0,124,254.38,133,2,2025,3,18
5,11,0,121,7,0,1,2,8.193656008842993,1,0,128,986.62,132,2,2025,3,18
5,11,2,128,9,2,2,4,7.663027081860061,3,0,137,489.13,142,2,2025,3,18
5,11,1,134,9,3,5,5,10.03338807048144,5,0,143,269.72,150,2,2025,3,18
5,11,2,135,1,0,1,3,8.935770035549169,1,0,136,1208.73,136,2,2025,3,18
5,11,2,136,5,4,2,4,3.474337082850524,6,0,141,238.64,139,2,2025,3,18
5,12,0,142,10,4,5,7,10.560918318696851,5,0,152,295.68,156,2,2025,3,18
5,12,2,146,7,3,2,4,5.657448219074625,4,0,153,410.69,154,2,2025,3,18
5,12,1,147,2,1,3,3,14.182340473592738,2,1,149,696.3,149,2,2025,3,18
5,12,2,144,3,6,5,5,6.843581263111791,7,0,147,198.7,146,2,2025,3,18
5,12,0,143,3,4,5,5,10.069318099099103,5,0,146,284.12,142,2,2025,3,18
5,12,3,151,10,2,1,3,3.7578851367062343,3,0,161,573.97,168,2,2025,3,18
5,13,2,152,4,3,3,4,7.198777693598732,4,0,156,365.81,154,2,2025,3,18
5,13,1,155,3,0,1,1,11.783824924246645,1,0,158,1828.16,164,2,2025,3,18
5,13,1,153,1,3,4,6,11.064803850627092,4,0,154,424.01,149,2,2025,3,18
5,13,1,152,1,2,3,4,11.659692979883571,3,0,153,589.16,150,2,2025,3,18
5,13,3,142,2,12,5,5,3.279110413123332,15,1,144,92.53,131,2,2025,3,18
5,13,1,145,5,2,5,7,14.666528377135638,3,0,150,424.4,152,2,2025,3,18
5,14,2,148,9,6,5,7,7.682839669418185,7,0,157,229.35,158,2,2025,3,18
5,14,3,147,3,4,3,5,5.017603247319914,6,0,150,245.72,151,2,2025,3,18
5,14,1,147,3,3,5,5,12.48794853046138,4,0,150,369.76,151,2,2025,3,18
5,14,3,145,5,7,4,6,4.911633305866577,8,0,150,176.29,151,2,2025,3,18
5,14,1,159,14,0,2,3,15.0570650846165,1,0,173,1197.87,188,2,2025,3,18
5,14,0,169,12,2,3,5,11.7394513118212,3,0,181,662.68,190,2,2025,3,18
5,15,0,173,5,1,2,4,8.650838649863358,2,0,178,749.06,183,2,2025,3,18
5,15,2,187,14,0,1,1,7.512900237764676,1,0,201,1400.33,214,2,2025,3,18
5,15,0,192,5,0,1,1,12.046966240637031,1,0,197,2313.9,203,2,2025,3,18
5,15,1,190,0,2,3,3,9.91352322533281,3,0,190,628.42,191,2,2025,3,18
5,15,2,191,7,6,5,5,7.341176211574351,7,0,198,283.63,202,2,2025,3,18
5,15,0,196,5,0,1,3,9.868672098529244,1,0,201,1935.28,203,2,2025,3,18
5,16,1,199,3,0,1,1,12.041014835362905,1,0,202,2393.58,207,2,2025,3,18
5,16,0,197,1,3,4,5,8.808850723038931,5,0,198,435.17,196,2,2025,3,18
5,16,2,202,5,0,1,1,7.593845850336071,1,0,207,1534.31,212,2,2025,3,18
5,16,0,212,10,0,1,1,8.089568384720002,1,0,222,1716.01,235,2,2025,3,18
5,16,1,222,10,0,1,2,11.23505012055279,1,0,232,2496.67,240,2,2025,3,18
5,16,0,225,7,4,5,5,9.835137441703004,5,0,232,441.34,237,2,2025,3,18
5,17,3,231,7,1,1,3,4.667184887605872,2,0,238,1080.1,246,2,2025,3,18
5,17,1,247,18,2,3,4,11.359107179133504,3,0,265,939.41,279,2,2025,3,18
5,17,1,256,12,3,5,6,11.786165507690542,4,0,268,604.63,279,2,2025,3,18
5,17,3,258,9,7,4,4,4.935383039365116,8,0,267,322.16,266,2,2025,3,18
5,17,3,270,14,2,1,3,3.0,3,0,284,809.3,295,2,2025,3,18
5,17,3,275,12,7,5,7,6.589045455293574,8,0,287,361.37,291,2,2025,3,18
5,18,0,276,4,3,5,6,12.985934320695446,4,0,280,719.12,284,2,2025,3,18
5,18,2,278,2,0,1,2,7.146432446939999,1,0,280,1985.06,280,2,2025,3,18
5,18,2,279,5,4,4,6,6.768575703700468,6,0,284,469.61,284,2,2025,3,18
5,18,1,281,2,0,1,1,11.328285675604109,1,0,283,3181.92,288,2,2025,3,18
5,18,1,285,4,0,1,3,11.856670336520216,1,0,289,3381.4,296,2,2025,3,18
5,18,2,282,4,7,3,4,3.693501616859177,8,0,286,346.91,285,2,2025,3,18
5,19,3,277,2,7,5,7,5.973908714068894,8,0,279,334.99,276,2,2025,3,18
5,19,0,277,1,1,2,2,12.433061999651953,2,0,278,1720.08,279,2,2025,3,18
5,19,0,277,3,3,4,6,10.087137132433252,4,0,280,701.9,282,2,2025,3,18
5,19,3,275,5,7,4,6,3.951262407117901,10,0,280,270.98,277,2,2025,3,18
5,19,2,274,3,4,5,5,7.86995970711072,6,0,277,432.43,278,2,2025,3,18
5,19,2,275,3,2,2,2,7.279652945439726,3,0,278,1002.16,282,2,2025,3,18
5,20,3,277,5,3,2,2,5.042383223845682,4,0,282,696.49,281,2,2025,3,18
5,20,3,274,2,5,2,4,3.0,7,0,276,409.39,275,2,2025,3,18
5,20,3,268,1,7,5,6,6.52905334750654,8,0,269,354.14,264,2,2025,3,18
5,20,1,276,8,0,1,1,14.549508167808312,1,0,284,4015.12,290,2,2025,3,18
5,20,1,275,1,2,4,6,14.764603121464306,3,1,276,1014.68,274,2,2025,3,18
5,20,1,277,3,1,2,3,10.59513574552902,2,0,280,1466.11,284,2,2025,3,18
5,21,1,281,4,0,1,2,8.836775447032856,1,0,285,2482.56,289,2,2025,3,18
5,21,2,282,5,4,4,5,7.270164874460374,6,0,287,508.97,289,2,2025,3,18
5,21,1,282,2,2,4,6,12.952479204888972,3,0,284,913.17,287,2,2025,3,18
5,21,3,281,4,5,3,5,4.0617487797519525,7,0,285,379.79,283,2,2025,3,18
5,21,1,282,2,1,2,4,12.554043866906191,2,0,284,1771.09,283,2,2025,3,18
5,21,1,281,2,3,5,5,13.89471615932378,4,0,283,783.72,281,2,2025,3,18
5,22,1,282,1,0,1,3,7.092816551525352,1,1,283,2000.85,282,2,2025,3,18
5,22,1,282,0,0,2,4,13.915476628978602,1,0,282,1963.4,279,2,2025,3,18
5,22,3,283,8,7,5,5,5.425493633508924,9,0,291,304.01,289,2,2025,3,18
5,22,2,286,3,0,1,2,7.579944627185879,1,0,289,2166.25,292,2,2025,3,18
5,22,2,289,3,0,1,3,6.680723390798307,1,0,292,1931.35,293,2,2025,3,18
5,22,1,289,3,3,5,6,12.911900375535811,4,0,292,748.33,289,2,2025,3,18
5,23,1,289,2,2,5,5,15.16196611623292,3,0,291,875.08,290,2,2025,3,18
5,23,0,294,7,2,2,4,6.583378787784726,3,0,301,964.01,307,2,2025,3,18
5,23,0,294,3,3,4,6,9.342248598203604,4,0,297,691.89,298,2,2025,3,18
5,23,1,297,3,0,1,2,8.742813637553391,1,0,300,2594.59,303,2,2025,3,18
5,23,2,296,3,4,4,6,8.597476325847337,5,0,299,635.01,301,2,2025,3,18
5,23,1,297,2,1,2,2,10.550128978722524,2,0,299,1568.36,300,2,2025,3,18
6,0,1,0,0,2,4,4,12.077664356455545,3,0,0,0.23,0,0,2025,3,19
6,0,0,1,2,1,2,2,12.39371980572614,2,1,3,9.53,2,0,2025,3,19
6,0,2,0,4,7,5,5,6.55708233774342,8,0,4,0.01,0,0,2025,3,19
6,0,0,2,4,2,3,5,11.203017194273125,3,0,6,6.44,7,0,2025,3,19
6,0,3,1,7,8,5,7,5.563510796160079,9,0,8,2.41,9,0,2025,3,19
6,0,1,3,2,0,2,3,13.662242653241275,1,1,5,19.59,6,0,2025,3,19
6,1,1,7,6,2,3,5,11.650933125398332,3,0,13,28.34,14,0,2025,3,19
6,1,1,11,4,0,1,3,12.09377696386861,1,0,15,132.41,22,1,2025,3,19
6,1,0,11,2,2,2,3,7.879476847877618,3,0,13,42.7,16,1,2025,3,19
6,1,2,8,1,4,3,5,5.477972395008989,5,0,9,15.61,5,0,2025,3,19
6,1,0,7,2,3,4,6,10.470983482523692,4,0,9,20.17,5,0,2025,3,19
6,1,2,7,3,3,3,4,7.426674026200357,4,0,10,17.33,7,0,2025,3,19
6,2,1,10,3,0,1,3,12.14595554302486,1,0,13,121.35,16,1,2025,3,19
6,2,2,9,4,5,5,6,7.05131358358524,7,0,13,8.79,9,0,2025,3,19
6,2,0,10,3,2,4,5,11.697699008753451,3,0,13,25.76,14,0,2025,3,19
6,2,1,10,4,4,5,5,10.903442057507812,5,0,14,25.26,17,1,2025,3,19
6,2,0,12,2,0,1,2,9.49376205521229,1,0,14,115.86,14,0,2025,3,19
6,2,3,9,4,7,4,5,5.156831253375503,8,0,13,9.66,7,0,2025,3,19
6,3,0,11,2,0,1,2,7.9788151416177,1,0,13,87.01,17,1,2025,3,19
6,3,1,15,4,0,1,3,12.78277586718933,1,0,19,193.2,24,1,2025,3,19
6,3,1,21,7,1,2,2,10.39592655393378,2,0,28,106.17,34,1,2025,3,19
6,3,0,23,5,3,4,6,8.110544846463844,5,0,28,47.05,31,1,2025,3,19
6,3,0,25,3,1,2,4,11.756080721414143,2,0,28,145.26,31,1,2025,3,19
6,3,1,27,2,0,1,1,13.21736496278179,1,0,29,355.97,31,1,2025,3,19
6,4,3,26,1,2,2,3,6.969316970474592,3,0,27,88.41,26,1,2025,3,19
6,4,1,27,4,3,5,5,12.654447659008422,4,0,31,68.73,31,1,2025,3,19
6,4,1,29,3,1,3,5,14.058125775256258,2,0,32,134.44,36,2,2025,3,19
6,4,2,31,4,2,2,2,6.002341265615221,3,0,35,94.4,35,1,2025,3,19
6,4,2,32,8,7,5,5,6.655312778876622,8,0,40,45.04,44,2,2025,3,19
6,4,1,38,6,0,1,3,10.580324375086484,1,0,44,403.31,52,2,2025,3,19
6,5,0,38,1,1,2,3,8.247745375736343,2,1,39,155.41,42,2,2025,3,19
6,5,1,41,4,1,2,3,12.77636101699346,2,0,45,261.93,50,2,2025,3,19
6,5,0,40,4,5,5,7,9.05464128083964,6,0,44,72.88,42,2,2025,3,19
6,5,1,43,3,0,1,1,12.745108805333349,1,0,46,546.79,48,2,2025,3,19
6,5,1,46,6,3,5,7,12.715105738750736,4,0,52,114.1,57,2,2025,3,19
6,5,0,49,5,2,4,4,11.723973795544278,3,0,54,147.19,58,2,2025,3,19
6,6,3,49,0,0,1,1,7.075418965357402,1,0,49,348.18,51,2,2025,3,19
6,6,0,53,4,0,1,3,8.45459545533697,1,0,57,443.48,64,2,2025,3,19
6,6,2,53,5,5,5,6,7.520912707118709,7,0,58,80.24,55,2,2025,3,19
6,6,1,53,3,3,5,5,13.807454593609885,4,0,56,148.69,58,2,2025,3,19
6,6,1,55,4,2,3,5,11.374705222074438,3,0,59,210.02,64,2,2025,3,19
6,6,2,50,1,6,5,7,7.2223960150191076,7,0,51,68.36,47,2,2025,3,19
6,7,0,51,4,3,4,4,10.141784990968612,4,0,55,134.44,58,2,2025,3,19
6,7,1,53,4,2,4,6,13.93677403045021,3,0,57,186.04,56,2,2025,3,19
6,7,1,58,8,3,5,6,14.123846645196512,4,0,66,164.08,72,2,2025,3,19
6,7,0,59,3,2,3,4,11.293636977589603,3,0,62,221.75,64,2,2025,3,19
6,7,1,59,1,1,3,4,12.666598409595302,2,0,60,248.87,60,2,2025,3,19
6,7,3,61,5,3,4,6,7.565782845617582,5,0,66,115.51,68,2,2025,3,19
6,8,1,66,5,0,1,3,12.87253352100652,1,0,71,848.8,78,2,2025,3,19
6,8,2,69,5,2,2,3,6.277324186169912,3,0,74,217.74,80,2,2025,3,19
6,8,0,77,9,1,2,2,10.100449466321717,2,0,86,391.17,91,2,2025,3,19
6,8,2,77,4,4,3,3,5.571122836186714,5,0,81,143.25,84,2,2025,3,19
6,8,0,80,3,0,1,1,8.606138935576633,1,0,83,689.04,84,2,2025,3,19
6,8,2,77,2,5,4,4,6.33966325185408,6,1,79,124.27,78,2,2025,3,19
6,9,1,94,18,1,3,4,12.217439544431,2,0,112,383.55,129,2,2025,3,19
6,9,0,99,7,2,3,4,9.50618663930895,3,0,106,315.88,108,2,2025,3,19
6,9,3,99,5,5,2,3,3.356467201262161,6,0,104,165.66,102,2,2025,3,19
6,9,0,110,12,1,2,2,11.198388191886336,2,0,122,615.89,136,2,2025,3,19
6,9,1,116,10,4,5,6,7.722705842333843,6,0,126,179.31,129,2,2025,3,19
6,9,1,117,5,4,4,5,8.670450114844416,5,0,122,255.79,125,2,2025,3,19
6,10,2,122,5,0,1,2,6.872334909667142,1,0,127,837.85,132,2,2025,3,19
6,10,2,126,9,5,4,4,6.066895463223241,7,0,135,190.83,142,2,2025,3,19
6,10,3,124,9,11,5,6,3.733901481039149,13,0,133,93.84,131,2,2025,3,19
6,10,0,136,16,4,4,4,8.332081285477756,5,0,152,283.04,162,2,2025,3,19
6,10,1,140,5,1,2,2,9.806638305680735,2,1,145,687.22,147,2,2025,3,19
6,10,1,147,9,2,4,5,12.49520413213244,3,0,156,455.87,166,2,2025,3,19
6,11,2,147,1,1,1,2,6.221024268012148,2,1,148,918.24,147,2,2025,3,19
6,11,1,155,9,1,3,5,15.793390512950484,2,0,164,815.13,171,2,2025,3,19
6,11,2,169,14,0,1,3,7.319861817216915,1,0,183,1235.88,196,2,2025,3,19
6,11,3,182,14,1,1,2,4.594244751689382,2,0,196,832.83,208,2,2025,3,19
6,11,0,195,14,1,2,2,8.747764339883867,2,0,209,853.95,222,2,2025,3,19
6,11,0,207,12,0,1,2,9.875763745055329,1,0,219,2041.41,231,2,2025,3,19
6,12,1,212,7,2,5,7,14.337967225558236,3,0,219,607.76,223,2,2025,3,19
6,12,1,218,9,3,5,7,11.82061550812418,4,0,227,513.11,235,2,2025,3,19
6,12,2,220,7,5,5,7,7.858540657195488,6,0,227,348.06,229,2,2025,3,19
6,12,0,222,5,3,4,4,9.508715063435847,4,1,227,526.35,227,2,2025,3,19
6,12,1,229,9,2,4,4,13.235854360425392,3,0,238,758.51,247,2,2025,3,19
6,12,1,232,5,2,4,5,15.175755078886294,3,0,237,882.73,243,2,2025,3,19
6,13,3,227,0,5,4,4,5.352120276703183,7,0,227,304.66,221,2,2025,3,19
6,13,1,230,3,0,1,1,13.115206643605568,1,0,233,3018.43,237,2,2025,3,19
6,13,1,230,3,3,4,6,11.100398272290072,4,0,233,640.4,230,2,2025,3,19
6,13,3,229,3,4,2,4,3.464621728133409,6,0,232,400.18,229,2,2025,3,19
6,13,2,231,3,1,2,3,8.541496653053105,2,0,234,981.7,238,2,2025,3,19
6,13,0,231,4,4,3,5,6.465593144493228,5,0,235,500.93,238,2,2025,3,19
6,14,2,235,9,5,5,6,8.059000209840397,6,0,244,377.48,251,2,2025,3,19
6,14,0,247,12,0,1,1,9.977661714450084,1,0,259,2465.67,271,2,2025,3,19
6,14,2,256,10,1,2,3,8.038141275552547,2,0,266,1027.59,275,2,2025,3,19
6,14,1,255,1,2,4,6,14.321713196743726,3,0,256,915.56,253,2,2025,3,19
6,14,0,262,10,3,5,7,11.880437894315326,4,0,272,622.3,276,2,2025,3,19
6,14,2,269,10,3,3,5,5.927280493159256,5,0,279,527.94,283,2,2025,3,19
6,15,0,277,9,1,2,3,9.67911788635824,2,0,286,1338.68,295,2,2025,3,19
6,15,3,284,7,0,1,1,7.567510265108163,1,0,291,2149.99,296,2,2025,3,19
6,15,0,287,5,2,3,4,10.988504467063828,3,0,292,1051.23,296,2,2025,3,19
6,15,2,286,5,6,5,7,7.178476919198572,7,0,291,407.33,287,2,2025,3,19
6,15,0,298,14,2,4,6,11.47899738002862,3,0,312,855.95,322,2,2025,3,19
6,15,1,305,10,3,4,6,10.80423537407802,4,0,315,828.42,322,2,2025,3,19
6,16,0,310,9,4,5,5,10.70957360288856,5,0,319,662.62,321,2,2025,3,19
6,16,2,315,7,2,2,2,7.163315789283796,3,0,322,1124.08,326,2,2025,3,19
6,16,3,317,9,7,4,4,4.4219435678365375,9,0,326,348.18,328,2,2025,3,19
6,16,0,332,18,3,4,5,10.006708914961694,4,0,350,829.95,365,2,2025,3,19
6,16,1,334,3,1,2,4,10.878283705386892,2,0,337,1815.75,337,2,2025,3,19
6,16,0,335,5,4,5,7,10.017573175493016,5,0,340,669.44,344,2,2025,3,19
6,17,0,339,7,3,5,6,9.245058546957626,5,0,346,623.55,348,2,2025,3,19
6,17,3,345,10,4,3,5,5.464582384229844,5,0,355,628.62,360,2,2025,3,19
6,17,1,354,12,3,4,4,11.335409736083353,4,0,366,1006.34,375,2,2025,3,19
6,17,0,354,3,3,5,7,11.522669889118982,4,0,357,814.85,355,2,2025,3,19
6,17,3,355,3,2,2,4,6.784554454881656,3,0,358,1205.42,356,2,2025,3,19
6,17,1,357,3,1,2,2,10.73197076792546,2,0,360,1918.62,360,2,2025,3,19
6,18,2,359,4,2,2,3,7.122207256482805,3,0,363,1276.61,364,2,2025,3,19
6,18,1,360,4,3,4,4,10.957386179849427,4,0,364,986.32,362,2,2025,3,19
6,18,1,362,2,0,1,3,10.975719617430489,1,0,364,3975.41,366,2,2025,3,19
6,18,2,359,2,5,5,6,7.32291083089045,7,0,361,526.49,355,2,2025,3,19
6,18,1,363,4,0,1,1,10.345316588731723,1,0,367,3754.52,371,2,2025,3,19
6,18,1,364,1,0,1,2,12.539079407203326,1,0,365,4566.46,363,2,2025,3,19
6,19,0,363,2,3,3,4,8.267020086777618,4,0,365,1002.5,365,2,2025,3,19
6,19,0,363,1,1,2,3,12.3783131079254,2,0,364,2244.31,363,2,2025,3,19
6,19,2,362,1,2,2,4,6.126377022824051,3,0,363,1111.94,361,2,2025,3,19
6,19,2,363,4,3,2,4,5.155899787090833,4,0,367,936.19,370,2,2025,3,19
6,19,0,362,3,4,5,6,11.068898979495676,5,0,365,804.85,363,2,2025,3,19
6,19,1,366,5,1,2,3,13.218043238312084,2,0,371,2420.9,373,2,2025,3,19
6,20,3,366,2,2,2,3,6.154831808081165,3,0,368,1125.05,367,2,2025,3,19
6,20,1,371,6,1,3,5,13.348017530316442,2,0,377,1652.16,379,2,2025,3,19
6,20,3,367,2,6,3,4,4.420549317944814,7,0,369,537.44,364,2,2025,3,19
6,20,0,372,5,0,1,2,8.804800718116956,1,0,377,3275.45,381,2,2025,3,19
6,20,0,370,1,3,5,6,11.37846186669723,4,0,371,840.85,370,2,2025,3,19
6,20,3,375,6,1,1,3,4.219140667463078,2,0,381,1581.97,386,2,2025,3,19
6,21,2,370,0,5,5,6,8.498680163224765,6,0,370,629.18,367,2,2025,3,19
6,21,1,369,2,3,4,5,11.06363833120576,4,0,371,1024.13,368,2,2025,3,19
6,21,1,371,4,2,3,5,11.798739157036634,3,1,375,1457.47,376,2,2025,3,19
6,21,0,374,4,1,2,4,8.867423657813685,2,0,378,1660.5,384,2,2025,3,19
6,21,1,376,2,0,1,3,11.693054090263969,1,1,378,4396.02,379,2,2025,3,19
6,21,1,379,4,1,2,2,10.98290959990447,2,0,383,2080.69,385,2,2025,3,19
6,22,3,379,4,4,3,4,5.252676980888425,6,0,383,663.27,380,2,2025,3,19
6,22,1,383,4,0,1,3,12.620151228860758,1,0,387,4831.81,394,2,2025,3,19
6,22,0,381,2,4,5,7,9.999715562596348,5,0,383,763.54,379,2,2025,3,19
6,22,2,380,3,4,5,6,10.20263280093204,5,0,383,777.38,379,2,2025,3,19
6,22,1,384,5,1,2,2,12.915582261938436,2,0,389,2479.69,396,2,2025,3,19
6,22,1,383,2,3,5,6,11.125058418949532,4,0,385,851.47,382,2,2025,3,19
6,23,0,382,1,2,2,2,7.18451633366607,3,1,383,1371.6,380,2,2025,3,19
6,23,2,384,2,0,1,2,9.982757003487706,1,0,386,3835.5,387,2,2025,3,19
6,23,1,385,2,1,2,2,10.54791705142297,2,0,387,2028.78,386,2,2025,3,19
6,23,1,387,5,3,4,6,10.852832092341432,4,0,392,1051.2,395,2,2025,3,19
6,23,0,390,3,0,1,3,10.724088455680295,1,0,393,4184.89,399,2,2025,3,19
6,23,0,395,6,1,2,3,9.716790033719748,2,0,401,1921.9,407,2,2025,3,19
4,0,3,0,3,12,5,5,3.4112503465309265,15,0,3,0.0,0,0,2025,3,20
4,0,0,1,2,1,2,4,8.687407864508423,2,0,3,7.32,4,0,2025,3,20
4,0,3,0,2,14,5,7,3.0,17,0,2,0.0,0,0,2025,3,20
4,0,1,0,2,2,4,6,11.67234760616791,3,0,2,0.0,4,0,2025,3,20
4,0,1,2,4,2,4,6,12.29196948539521,3,0,6,3.68,5,0,2025,3,20
4,0,2,1,4,5,5,7,6.795173732825312,7,0,5,0.15,2,0,2025,3,20
4,1,1,5,4,0,1,1,11.287628682969912,1,0,9,55.85,11,0,2025,3,20
4,1,1,2,0,3,5,5,11.612115426213029,4,1,2,6.42,0,0,2025,3,20
4,1,1,6,5,1,2,4,13.166907050241916,2,0,11,40.93,14,0,2025,3,20
4,1,2,6,1,1,1,1,6.081011059031364,2,0,7,37.19,7,0,2025,3,20
4,1,3,9,3,0,1,1,8.935456616995094,1,1,12,82.39,18,1,2025,3,20
4,1,1,14,6,1,2,3,11.592132017013752,2,0,20,80.35,26,1,2025,3,20
4,2,3,15,3,2,1,1,3.0,3,0,18,45.85,16,1,2025,3,20
4,2,0,16,2,1,2,3,9.800738994944217,2,0,18,80.5,21,1,2025,3,20
4,2,1,21,7,2,3,4,9.262803157809376,3,0,28,61.05,36,2,2025,3,20
4,2,1,23,4,2,4,6,13.343965922924315,3,0,27,76.68,30,1,2025,3,20
4,2,1,26,4,1,3,4,16.993785877806733,2,0,30,146.64,32,1,2025,3,20
4,2,2,29,6,3,3,4,6.821783041430519,4,0,35,65.46,41,2,2025,3,20
4,3,1,31,4,2,4,4,15.4790057366571,3,0,35,119.5,34,1,2025,3,20
4,3,0,32,2,1,3,5,12.45985253331544,2,0,34,135.34,38,2,2025,3,20
4,3,2,30,3,5,5,5,7.210970167397672,7,0,33,40.52,33,1,2025,3,20
4,3,2,26,0,4,4,6,6.726803769095998,6,0,26,46.13,20,1,2025,3,20
4,3,1,28,4,2,3,4,10.054968803034438,3,0,32,92.82,31,1,2025,3,20
4,3,2,24,1,5,4,4,6.974938823581104,6,1,25,43.37,19,1,2025,3,20
4,4,3,24,5,5,4,6,5.824342329246942,7,0,29,34.35,29,1,2025,3,20
4,4,1,25,3,2,4,5,13.02753443517654,3,0,28,81.16,26,1,2025,3,20
4,4,2,25,5,5,5,7,8.145384217498114,6,0,30,44.49,31,1,2025,3,20
4,4,1,25,3,3,5,7,10.009174775179464,5,0,28,48.38,27,1,2025,3,20
4,4,1,28,4,1,2,4,13.021601737594716,2,0,32,184.06,38,2,2025,3,20
4,4,1,29,2,1,2,3,11.503165791671336,2,0,31,167.69,30,1,2025,3,20
4,5,0,30,4,3,5,5,10.355654302530032,5,0,34,61.07,35,1,2025,3,20
4,5,1,32,5,3,4,6,10.87347357616213,4,0,37,86.72,42,2,2025,3,20
4,5,0,39,7,0,1,1,10.259488039371387,1,0,46,401.71,53,2,2025,3,20
4,5,2,40,2,1,2,2,8.200601983933801,2,0,42,161.59,45,2,2025,3,20
4,5,0,43,4,1,2,2,8.312777504592852,2,0,47,180.3,48,2,2025,3,20
4,5,1,47,4,0,1,2,13.102749512792808,1,0,51,617.25,56,2,2025,3,20
4,6,2,51,4,0,1,2,8.9440837652057,1,0,55,457.91,61,2,2025,3,20
4,6,1,54,3,0,2,2,14.264754602271683,1,0,57,386.24,62,2,2025,3,20
4,6,3,52,2,4,2,4,3.67432483695628,5,1,54,97.8,51,2,2025,3,20
4,6,3,47,4,9,3,5,3.0,10,0,51,49.14,46,2,2025,3,20
4,6,1,45,0,2,3,4,11.25049489616739,3,0,45,168.93,44,2,2025,3,20
4,6,3,49,8,4,4,6,7.344795544922981,5,0,57,92.25,62,2,2025,3,20
4,7,3,49,4,4,2,3,3.689167703706416,5,0,53,90.2,55,2,2025,3,20
4,7,1,53,4,0,2,3,13.386881770231383,1,0,57,351.16,63,2,2025,3,20
4,7,1,53,3,3,4,6,10.931136033852365,4,0,56,141.8,55,2,2025,3,20
4,7,0,53,4,4,4,5,7.847516161215271,5,0,57,103.3,59,2,2025,3,20
4,7,2,57,4,0,1,2,6.975519966989017,1,0,61,396.6,66,2,2025,3,20
4,7,0,60,4,1,2,4,11.434299357747328,2,0,64,343.63,65,2,2025,3,20
4,8,1,61,2,1,2,3,13.09560945284434,2,0,63,402.13,61,2,2025,3,20
4,8,1,64,3,0,1,3,9.825823261696064,1,0,67,632.48,72,2,2025,3,20
4,8,2,68,4,0,1,2,10.868623749713157,1,0,72,742.21,79,2,2025,3,20
4,8,3,67,0,1,1,2,4.351252582831133,2,0,67,288.15,68,2,2025,3,20
4,8,2,68,6,5,4,6,6.553907088445381,6,0,74,109.34,77,2,2025,3,20
4,8,3,66,5,7,3,4,3.574483201713392,8,0,71,75.57,68,2,2025,3,20
4,9,2,71,9,4,2,4,4.024768559007723,5,0,80,144.52,87,2,2025,3,20
4,9,1,78,9,2,3,3,10.999051733452257,3,0,87,287.22,96,2,2025,3,20
4,9,1,83,5,0,1,1,12.530188509071342,1,0,88,1039.18,95,2,2025,3,20
