day_of_week,hour,service_type,queue_length,people_arriving,people_served,active_counters,staff_available,average_service_time,capacity,holiday,current_crowd,future_crowd,year,month,day
6,18,1,315,4,3,4,4,9.71936766935947,4,0,319,322,2025,3,5
3,6,1,2,3,1,2,2,13.332580732372058,2,0,5,5,2025,11,16
6,12,3,69,9,5,3,5,4.480274882326135,7,0,78,85,2025,12,10
4,7,1,33,0,1,2,2,12.745450689361231,2,0,33,32,2025,9,11
1,16,0,312,14,1,3,5,13.60274641450345,2,0,326,339,2025,3,3
5,14,3,213,3,5,5,6,8.095271973395972,6,0,216,213,2025,3,11
0,0,0,0,1,2,3,3,9.695441884251869,3,0,1,2,2025,8,1
6,4,3,26,1,2,2,3,6.969316970474592,3,0,27,26,2025,3,19
6,20,2,307,7,4,4,4,8.00537126853902,5,0,314,316,2025,9,24
4,17,1,314,12,3,4,6,11.168691788389468,4,0,326,336,2025,9,25
4,0,1,10,7,2,3,4,10.823149752791908,3,0,17,19,2025,7,17
0,23,1,313,11,3,4,6,11.428025516554394,4,0,324,329,2025,8,15
3,10,2,21,6,2,2,4,7.081017480407398,3,0,27,33,2025,9,14
2,3,2,0,1,6,5,7,6.955627929515877,7,0,1,0,2025,6,28
2,11,1,31,5,0,1,3,13.09312360574268,1,0,36,44,2025,7,12
4,15,3,270,12,2,2,2,7.733393955797073,3,0,282,293,2025,12,11
5,20,1,393,4,3,4,4,11.177191762503517,4,0,397,395,2025,6,3
3,13,2,48,3,4,5,5,8.612566200623526,6,0,51,52,2025,7,6
0,11,1,206,5,0,1,2,12.84979232928164,1,0,211,215,2025,9,19
5,18,1,311,3,1,2,4,12.744837766719794,2,0,314,318,2025,6,17
0,8,1,51,4,0,1,2,11.64143082752288,1,0,55,61,2025,10,24
5,3,1,36,1,2,3,5,10.152124510055849,3,0,37,37,2025,12,9
2,12,3,57,6,1,1,2,5.916088599110966,2,0,63,70,2025,2,15
6,2,3,5,4,5,4,5,6.196608797580099,6,0,9,7,2025,2,19
2,13,1,44,1,2,4,6,13.090315366256656,3,0,45,45,2025,8,2
4,0,3,8,4,5,3,4,5.366413230693817,6,0,12,13,2025,1,23
0,18,1,407,2,3,5,7,11.347224100416083,4,0,409,408,2025,8,29
4,21,1,278,6,1,3,4,12.851261509703576,2,0,284,290,2025,3,20
4,5,1,57,8,1,2,4,12.428060183605004,2,0,65,70,2025,8,7
4,6,3,47,4,9,3,5,3.0,10,0,51,46,2025,3,20
6,5,0,27,4,1,2,3,9.047583785707875,2,0,31,33,2025,3,12
2,5,0,1,0,4,5,5,10.627521397055451,5,0,1,0,2025,1,18
1,4,3,19,3,10,4,6,3.0,13,0,22,18,2025,1,27
3,0,3,0,2,7,5,7,6.654326102498443,8,0,2,0,2025,11,16
0,23,1,388,4,0,1,3,14.193296027812073,1,0,392,399,2025,2,21
1,21,0,332,0,2,4,6,12.023121081190553,3,0,332,327,2025,3,3
2,18,1,127,2,1,2,3,11.242017216104674,2,0,129,131,2025,11,8
3,9,2,5,2,5,5,5,6.764066701292873,7,0,7,1,2025,12,7
5,12,1,134,10,1,3,4,12.555210952514422,2,0,144,156,2025,2,11
5,20,2,296,1,1,1,2,5.532383695848436,2,0,297,296,2025,6,10
6,18,1,343,6,1,2,4,11.35568465958543,2,0,349,357,2025,11,5
2,0,3,0,0,4,3,3,4.637065246566603,6,0,0,0,2025,8,2
2,3,1,2,1,2,4,5,14.130431783441832,3,0,3,0,2025,7,5
3,16,0,124,3,1,3,5,12.266941109570514,2,0,127,130,2025,2,2
0,5,0,26,6,0,1,2,12.88054403509356,1,0,32,39,2025,5,30
5,19,1,284,0,3,5,6,13.74711486128346,4,0,284,278,2025,8,26
0,19,1,291,5,3,5,7,11.971121617712592,4,0,296,300,2025,7,18
2,21,3,123,2,6,5,6,7.282082941346525,7,0,125,122,2025,3,29
0,19,2,342,5,0,1,1,6.9814459600368926,1,0,347,352,2025,5,2
3,7,1,0,0,2,3,4,11.679058550552613,3,0,0,0,2025,8,24
1,22,1,391,3,0,1,1,10.172339194906373,1,0,394,396,2025,7,14
1,23,2,288,3,5,5,6,7.002397922001092,7,0,291,291,2025,4,14
2,2,0,5,3,0,1,3,8.27118654423044,1,0,8,14,2025,8,16
2,9,0,15,5,1,2,2,11.713864971777063,2,0,20,24,2025,9,6
4,15,0,211,9,0,1,3,11.356907751341696,1,0,220,231,2025,10,2
2,22,0,61,2,0,1,3,8.415897415944087,1,0,63,65,2025,9,6
3,13,3,47,3,4,2,4,3.6222268101313424,6,0,50,47,2025,11,23
6,0,0,0,4,4,4,5,8.564516011558691,5,0,4,1,2025,12,10
5,12,0,152,21,3,4,5,9.037949344121028,4,0,173,193,2025,10,7
1,9,0,46,9,0,1,3,8.429441181417278,1,0,55,67,2025,3,17
3,10,1,50,6,3,5,7,11.68662985679654,4,0,56,61,2025,7,20
5,5,1,15,7,3,3,3,7.637342887332741,4,0,22,23,2025,12,2
1,14,1,184,18,3,4,4,9.9791953650858,4,0,202,214,2025,7,21
0,5,3,37,6,2,2,2,5.783920710238915,3,0,43,46,2025,1,3
1,19,2,347,6,3,2,3,4.4370917830799765,5,0,353,357,2025,9,22
1,21,2,299,5,0,1,2,8.9800655615202,1,0,304,306,2025,4,7
3,14,2,58,7,0,1,2,8.268960634153913,1,0,65,71,2025,7,6
4,16,1,353,7,2,3,4,10.328463632442464,3,0,360,362,2025,4,3
6,1,0,14,3,1,2,3,8.826739514643524,2,0,17,20,2025,2,26
6,15,1,274,9,2,4,5,13.091614889736077,3,0,283,290,2025,7,16
2,10,2,16,4,3,4,6,9.363727839472226,4,0,20,22,2025,1,18
4,8,2,48,7,0,1,3,8.08834622173867,1,0,55,65,2025,6,19
2,4,1,1,2,1,2,2,9.54874464824785,2,0,3,2,2025,2,8
1,23,3,327,2,7,5,7,5.274335152708377,9,0,329,327,2025,11,17
2,7,0,3,3,3,4,4,9.884099218768156,4,0,6,5,2025,11,22
6,6,1,26,1,1,2,3,12.681322624210193,2,0,27,30,2025,1,1
1,20,3,341,8,3,2,2,4.368712176652424,5,0,349,357,2025,10,27
4,13,3,178,4,15,5,6,3.193960574231199,16,0,182,174,2025,11,6
0,12,3,154,9,12,5,6,3.2813932532438,15,0,163,159,2025,1,10
2,2,1,5,2,2,3,4,10.892411136144496,3,0,7,10,2025,4,19
2,17,0,99,1,0,1,2,10.280132035135866,1,0,100,101,2025,9,13
2,1,1,3,1,0,1,3,14.112099285158552,1,0,4,4,2025,6,21
0,0,1,5,6,1,2,3,11.592360326906176,2,0,11,19,2025,1,3
0,15,3,283,5,4,4,6,7.662218239136492,5,0,288,289,2025,7,4
2,6,2,0,0,5,4,5,6.493872698438177,6,0,0,0,2025,1,25
6,17,1,298,7,3,5,7,11.22050381634161,4,0,305,310,2025,3,12
4,20,0,369,3,3,5,7,10.316088097057497,5,0,372,370,2025,5,1
4,18,0,366,3,1,2,4,9.2256000605237,2,0,369,369,2025,11,27
1,18,3,352,5,7,5,5,4.973134183562388,10,0,357,358,2025,1,6
4,18,1,326,3,2,4,6,11.643146284882487,3,0,329,331,2025,9,25
6,12,2,125,9,2,2,3,6.147288954426285,3,0,134,140,2025,5,21
4,9,1,96,18,2,3,4,10.753433948835164,3,0,114,130,2025,5,29
2,18,1,92,1,3,5,5,11.3745957107324,4,0,93,94,2025,11,1
4,15,3,306,10,6,5,7,7.126279262645222,7,0,316,318,2025,5,22
1,4,0,9,5,3,4,6,9.569416813783198,4,0,14,16,2025,7,21
1,22,1,373,4,0,2,3,13.528290312349714,1,0,377,380,2025,6,23
5,20,1,283,0,3,5,6,11.312166222814996,4,0,283,279,2025,8,26
6,12,1,182,7,0,1,2,12.256211431045672,1,0,189,195,2025,8,6
4,23,2,405,5,2,2,4,6.7440621240503065,3,0,410,410,2025,10,23
2,8,1,3,3,0,1,1,15.54131656680511,1,0,6,6,2025,10,4
6,6,1,44,5,2,5,6,15.234366063968276,3,0,49,50,2025,11,19
6,4,0,44,5,1,2,4,8.336665095161718,2,0,49,52,2025,12,3
0,17,0,295,18,3,3,5,7.65572003205694,4,0,313,330,2025,10,17
5,13,2,275,7,3,3,3,7.94151184636484,4,0,282,285,2025,12,9
1,21,0,241,3,1,2,4,11.708412676920336,2,0,244,248,2025,4,28
0,9,0,43,9,0,1,2,7.813200881160531,1,0,52,60,2025,7,18
1,19,1,355,1,2,4,4,13.903905957998369,3,0,356,352,2025,6,30
3,23,3,72,2,11,5,5,3.894594764744826,13,0,74,67,2025,6,1
2,3,1,0,0,3,5,7,13.342908721996343,4,0,0,0,2025,2,1
3,19,2,69,2,4,4,5,8.666278716355372,5,1,71,72,2025,9,7
2,5,0,0,0,1,2,4,9.210106046204418,2,0,0,0,2025,5,17
1,7,1,40,3,1,3,5,12.743634392245095,2,1,43,45,2025,6,9
2,17,1,100,4,2,4,6,14.40592120295943,3,0,104,106,2025,11,22
6,14,3,194,7,7,4,5,5.07419922722641,8,0,201,203,2025,11,26
1,23,3,344,11,5,2,4,3.402175430205636,6,0,355,362,2025,11,24
2,10,3,17,5,3,2,3,5.551672064006935,4,0,22,26,2025,5,31
6,4,1,46,4,0,1,3,12.24148622342215,1,0,50,52,2025,9,10
3,13,1,34,4,0,1,1,13.345820127183428,1,0,38,42,2025,2,9
4,12,1,155,5,3,4,6,11.428494942187214,4,0,160,162,2025,4,17
1,5,1,46,3,0,1,3,13.0146371750409,1,0,49,54,2025,10,13
0,14,1,178,7,0,1,2,10.187365836276138,1,0,185,191,2025,5,23
4,2,2,21,4,0,1,1,7.256081061846504,1,0,25,28,2025,5,1
1,14,2,203,10,7,4,4,4.88892052872217,8,0,213,217,2025,2,3
4,3,1,19,5,1,3,3,12.728328137140984,2,0,24,29,2025,6,12
6,12,2,98,16,3,3,3,7.744322206730511,4,0,114,128,2025,2,19
4,19,3,290,4,4,3,5,5.183394027813014,6,0,294,297,2025,7,3
0,6,3,22,0,4,2,2,4.144674992058397,5,0,22,16,2025,5,2
2,15,3,61,4,6,5,5,6.198559523332202,8,0,65,64,2025,8,30
5,14,2,203,9,0,1,1,8.480631785655213,1,0,212,219,2025,5,20
5,20,1,321,4,1,2,3,13.27076668161893,2,0,325,331,2025,10,7
6,15,3,272,7,5,5,7,8.13446766902538,6,0,279,279,2025,8,27
2,8,0,6,3,0,1,1,10.422492660365489,1,0,9,14,2025,11,22
6,4,0,5,4,4,3,4,6.579780081905953,5,0,9,7,2025,1,8
6,4,3,48,6,2,2,4,6.083561743149973,3,0,54,58,2025,10,8
6,1,0,17,3,2,4,5,11.471758022650238,3,0,20,24,2025,1,1
5,8,1,47,4,1,2,4,11.850826980646932,2,0,51,51,2025,6,17
1,16,1,269,2,0,1,1,13.595035259012509,1,1,271,272,2025,7,28
6,17,1,364,12,3,5,7,10.215654907027147,5,0,376,382,2025,10,1
0,4,3,17,6,1,1,1,5.030148378145405,2,0,23,29,2025,10,10
3,20,1,94,1,2,4,5,14.238301058740198,3,0,95,96,2025,3,2
2,17,3,110,3,2,2,2,6.351779103235206,3,0,113,111,2025,7,26
5,12,1,167,9,1,2,4,11.831190267326402,2,0,176,186,2025,1,7
1,0,1,5,1,2,3,3,11.55212894472936,3,1,6,3,2025,9,1
2,18,3,154,2,6,3,5,4.257281596526926,7,0,156,149,2025,4,19
3,2,0,0,0,3,4,5,9.225024707548318,4,0,0,0,2025,4,6
5,21,0,329,4,1,2,2,10.427343969295276,2,0,333,337,2025,10,28
2,14,0,48,5,3,3,5,8.200744786741652,4,0,53,54,2025,9,6
6,4,3,29,5,1,1,3,4.937080721861103,2,0,34,39,2025,10,1
0,7,2,29,4,2,2,2,7.158851892883454,3,0,33,37,2025,10,31
1,15,3,167,3,7,4,5,4.752818956262611,8,0,170,167,2025,9,15
4,23,2,322,8,6,4,4,5.63283775522964,7,0,330,333,2025,12,4
2,11,1,35,5,1,3,4,13.589849754270029,2,0,40,47,2025,1,25
1,1,2,27,7,4,5,5,10.659222532250505,5,0,34,34,2025,3,10
2,0,1,3,4,1,2,4,11.29190111520637,2,0,7,11,2025,10,25
3,19,0,99,1,1,2,4,11.713439281716342,2,0,100,100,2025,11,9
4,10,3,122,9,1,1,1,5.404459573355125,2,0,131,140,2025,2,20
4,10,0,114,7,1,2,3,9.581387313294286,2,0,121,125,2025,3,13
4,21,1,362,3,2,3,3,11.969939334278104,3,0,365,368,2025,5,29
6,0,0,13,8,1,2,3,10.37742198117424,2,0,21,31,2025,2,5
4,20,1,418,2,3,5,6,11.448889429402984,4,0,420,422,2025,4,3
3,22,3,96,1,1,2,2,9.3268382103594,2,0,97,95,2025,2,2
1,11,1,82,9,0,1,1,12.441738757527506,1,0,91,98,2025,10,6
6,14,2,170,12,4,3,4,6.089901911545963,5,0,182,187,2025,6,11
5,7,2,28,1,3,3,5,6.73792986803718,4,0,29,26,2025,4,29
5,12,1,124,5,1,3,3,14.098090151949624,2,0,129,132,2025,2,25
1,21,2,294,3,1,1,3,4.491002806204426,2,0,297,298,2025,4,7
1,12,1,136,10,3,5,5,11.901326155391184,4,0,146,156,2025,5,5
5,23,3,340,8,7,3,4,3.3843113395108007,9,0,348,349,2025,6,17
3,23,2,91,2,0,1,3,8.424543064666738,1,0,93,92,2025,1,5
2,3,1,1,1,0,1,3,13.008721432098614,1,0,2,6,2025,4,19
0,9,3,51,9,6,5,6,6.625558773231343,8,0,60,62,2025,2,7
2,9,1,11,6,1,2,4,11.16787688440476,2,0,17,22,2025,3,1
1,3,2,18,0,5,3,4,4.3381783815556165,7,1,18,11,2025,2,17
2,17,1,90,9,0,1,1,14.279559956889283,1,0,99,110,2025,3,8
5,4,1,4,1,1,2,4,12.917363970021269,2,0,5,5,2025,5,20
0,12,1,169,5,2,4,5,11.830453371088142,3,0,174,174,2025,12,5
4,5,0,31,4,2,3,5,10.45727795977971,3,0,35,38,2025,5,1
1,5,3,13,3,6,4,6,5.279700188538477,8,0,16,15,2025,5,12
2,0,1,1,3,2,3,5,11.743617213207994,3,0,4,8,2025,4,12
6,9,2,59,5,2,2,3,7.802513384793824,3,1,64,65,2025,11,12
5,4,1,14,5,3,5,6,12.181205895721426,4,0,19,19,2025,10,7
0,2,3,5,0,5,3,4,4.328960745259032,7,0,5,0,2025,10,10
1,6,1,71,3,2,3,3,11.125847444916584,3,0,74,78,2025,6,2
5,12,1,211,21,3,5,6,12.647497483524564,4,0,232,247,2025,6,24
5,11,1,117,9,0,1,2,12.887239222773752,1,0,126,133,2025,8,19
4,7,2,64,3,7,4,6,4.936226391425906,8,0,67,60,2025,2,27
3,13,1,70,1,1,2,2,11.915143683670973,2,0,71,72,2025,8,17
2,11,1,45,9,0,1,1,13.396622212987763,1,0,54,60,2025,5,17
5,17,1,294,5,1,2,4,9.256738586021662,2,1,299,300,2025,3,11
3,10,2,13,2,2,2,4,7.867676667644021,3,0,15,15,2025,11,16
6,18,3,247,3,6,3,5,3.3556817779831394,9,0,250,250,2025,4,23
4,10,1,93,7,2,4,5,12.806329937872846,3,0,100,103,2025,10,9
1,10,0,143,25,3,4,6,11.163781076006286,4,0,168,188,2025,8,25
0,5,0,64,3,1,3,3,14.551553891467304,2,0,67,71,2025,3,7
2,1,1,6,5,2,3,3,11.143800982619007,3,0,11,13,2025,9,6
4,11,1,177,10,2,4,5,11.785155673069928,3,0,187,197,2025,4,3
5,15,2,273,7,1,2,3,8.66555203800177,2,0,280,285,2025,6,3
1,8,0,77,0,4,5,6,10.257575943311943,5,0,77,75,2025,6,2
0,10,3,117,9,3,2,2,4.227621446634084,5,0,126,133,2025,7,4
1,13,2,170,3,4,4,6,8.269050134400343,5,0,173,169,2025,4,21
4,5,0,34,5,2,4,4,13.423600865551652,3,0,39,45,2025,3,6
0,7,0,36,4,2,3,3,10.17206563184931,3,0,40,39,2025,10,3
5,2,2,16,4,3,3,5,7.14691088167453,4,0,20,23,2025,10,7
6,5,0,34,4,1,2,4,8.78397804710999,2,0,38,38,2025,8,13
1,19,2,351,5,7,5,6,6.634214960627028,8,0,356,357,2025,8,4
0,20,0,371,1,0,1,3,10.318889253437382,1,0,372,373,2025,2,21
5,8,1,87,3,0,1,3,9.600962850585365,1,0,90,93,2025,12,9
2,0,1,3,3,0,1,2,13.353237825396116,1,0,6,9,2025,7,12
1,21,1,318,4,3,5,6,13.496083459278053,4,0,322,325,2025,1,13
4,19,1,380,4,4,5,5,10.566044812658747,5,0,384,386,2025,2,27
3,14,3,62,2,4,3,4,4.996345659166824,6,0,64,65,2025,4,6
1,2,3,7,4,5,3,3,5.211273235573481,6,0,11,9,2025,5,12
0,12,0,247,7,1,2,2,10.927189407782771,2,0,254,259,2025,8,29
3,22,1,81,3,0,1,1,12.157716707965957,1,0,84,84,2025,5,18
1,19,0,370,3,5,5,6,6.901397455094084,7,0,373,370,2025,9,8
0,1,1,22,3,2,4,6,12.011534730634764,3,0,25,25,2025,5,23
3,12,1,66,8,2,4,6,12.013943737348988,3,0,74,80,2025,3,30
5,15,0,298,16,3,4,6,10.962768203212017,4,0,314,328,2025,2,4
3,5,2,0,1,7,5,7,5.141308476231129,10,0,1,0,2025,11,16
2,5,1,2,2,0,1,3,14.096315250497913,1,0,4,6,2025,2,22
6,17,3,377,9,2,2,2,6.31123690904829,3,0,386,396,2025,10,1
6,7,0,50,2,0,1,2,10.644643845491228,1,0,52,51,2025,11,19
2,21,3,72,3,5,3,3,4.435750648122392,7,0,75,72,2025,4,12
0,20,1,362,4,2,3,5,10.89326008746895,3,0,366,368,2025,1,10
1,15,2,222,10,4,5,5,7.788234309633687,6,0,232,236,2025,11,24
3,19,0,116,2,3,5,7,11.816287919797215,4,0,118,114,2025,7,27
0,10,0,135,16,0,1,2,7.572083530465808,1,0,151,170,2025,6,6
2,0,3,0,1,2,2,4,7.556291955523481,3,0,1,3,2025,10,25
2,14,2,50,7,4,4,4,8.478490822370206,5,0,57,59,2025,8,2
0,13,0,170,4,5,5,6,9.007694207798911,6,0,174,173,2025,5,16
0,12,0,137,12,3,3,5,7.091811660310402,4,0,149,158,2025,5,9
4,23,2,375,6,0,1,1,7.9751593173921345,1,0,381,386,2025,11,20
0,17,3,342,5,8,4,5,4.304871125698379,9,0,347,342,2025,2,7
1,14,1,220,3,1,2,4,10.966618550829196,2,0,223,227,2025,8,11
0,1,0,2,5,3,5,7,10.463096799137128,5,0,7,10,2025,1,24
3,12,1,53,6,2,3,4,11.346609340569389,3,0,59,63,2025,9,21
6,15,0,301,7,4,3,3,5.517899846912422,5,0,308,310,2025,9,17
2,0,2,3,3,0,1,2,8.138581180448774,1,0,6,10,2025,6,28
0,20,1,275,5,3,5,6,9.569802134582716,5,0,280,283,2025,12,5
1,12,2,200,1,0,1,2,8.090682715199065,1,0,201,199,2025,6,23
2,18,1,117,2,1,2,3,12.708787392617026,2,0,119,117,2025,5,17
4,14,2,191,10,1,1,2,5.9252016583398746,2,0,201,212,2025,9,11
3,22,1,94,1,3,5,5,14.18579166779029,4,0,95,96,2025,10,5
2,11,1,48,5,2,4,6,12.481520589112735,3,0,53,56,2025,11,22
3,17,2,75,5,6,5,5,5.949770345996898,8,0,80,80,2025,7,13
0,8,0,27,8,3,5,6,12.714903225577537,4,0,35,37,2025,11,7
6,18,0,270,3,4,5,5,9.527250112153975,5,0,273,269,2025,9,3
5,13,1,219,3,0,2,2,14.59141781480539,1,0,222,224,2025,6,24
2,12,1,34,7,3,4,4,10.2145747686678,4,0,41,42,2025,11,8
4,14,1,170,7,0,1,3,12.278574468398563,1,0,177,181,2025,6,5
0,5,1,11,2,0,1,1,12.786140310866047,1,0,13,18,2025,8,15
2,16,1,82,5,0,1,2,14.315624936301395,1,0,87,94,2025,10,11
4,19,1,311,7,2,4,6,15.261997118064702,3,0,318,321,2025,9,11
1,0,2,14,6,7,4,4,5.1626844501298095,8,0,20,20,2025,12,8
1,20,0,362,4,1,2,2,8.83391473993353,2,0,366,368,2025,6,30
0,17,1,315,5,1,3,5,12.028436594171731,2,0,320,322,2025,1,31
2,1,1,1,5,4,5,5,10.702353157480328,5,0,6,5,2025,4,19
2,3,2,3,1,1,1,3,5.30785369771021,2,0,4,3,2025,4,26
2,16,0,62,8,2,4,5,12.688190132802116,3,0,70,76,2025,2,1
5,12,2,162,12,7,3,4,3.980844042337692,8,0,174,178,2025,7,22
4,16,3,313,10,15,5,6,3.0,17,0,323,320,2025,8,14
4,4,0,47,4,3,4,6,10.049584177658842,4,0,51,52,2025,2,27
0,9,1,52,7,1,2,2,11.723223345135567,2,0,59,66,2025,1,10
3,18,0,82,1,3,5,7,11.624800653546584,4,0,83,82,2025,5,4
5,12,0,177,7,3,5,6,11.15560144402333,4,0,184,188,2025,7,1
2,5,1,0,1,3,5,5,11.729254401529165,4,0,1,0,2025,11,22
0,18,1,431,4,2,3,5,10.665458382613146,3,0,435,439,2025,9,19
0,10,3,58,12,7,4,4,4.43958249192472,9,0,70,74,2025,8,1
3,5,3,1,2,1,1,3,4.327248152919866,2,0,3,4,2025,5,25
1,20,2,343,2,7,5,6,6.424076966062625,8,0,345,339,2025,6,23
6,19,1,307,7,2,3,5,11.90153175570312,3,0,314,322,2025,4,16
2,9,1,0,3,4,5,6,10.496537739536407,5,0,3,0,2025,6,28
6,1,2,18,5,2,2,3,7.239010011253165,3,0,23,25,2025,3,26
3,22,0,128,0,5,5,7,7.892331088254976,6,0,128,122,2025,7,20
4,23,3,439,8,2,1,1,3.93147258876517,3,0,447,451,2025,10,16
4,10,0,95,9,1,2,3,11.11251682052207,2,0,104,111,2025,8,28
2,9,1,8,6,2,4,5,13.402349061896649,3,0,14,19,2025,4,19
2,2,3,1,0,1,1,3,4.27325953793358,2,0,1,2,2025,8,2
4,9,2,75,5,2,2,2,7.169402229631087,3,0,80,83,2025,1,16
2,11,1,49,4,2,4,4,12.240602278174803,3,0,53,57,2025,6,14
1,3,2,19,4,5,3,3,4.878355648045031,6,0,23,21,2025,3,3
2,14,3,69,7,2,1,3,3.2613837324743624,3,0,76,78,2025,6,28
4,8,1,48,4,0,1,2,13.295227317369932,1,0,52,54,2025,1,30
4,3,2,7,3,1,1,1,4.656232292292197,2,0,10,14,2025,9,18
5,12,1,185,9,1,3,3,13.621004096663896,2,0,194,203,2025,1,14
3,11,1,16,7,0,2,3,13.81215758606714,1,0,23,33,2025,8,24
2,22,2,85,3,0,1,1,7.065334831297373,1,0,88,92,2025,1,4
4,6,1,54,3,3,5,7,11.69497969339552,4,0,57,58,2025,6,26
0,1,3,0,1,1,1,1,4.400660603907171,2,0,1,4,2025,11,28
3,4,3,1,2,9,3,3,3.0,10,0,3,0,2025,5,4
4,1,1,13,4,0,1,3,10.333773924999058,1,0,17,20,2025,10,23
0,14,2,155,3,8,5,6,5.079360613121639,10,1,158,154,2025,8,1
5,9,1,133,9,2,4,5,12.427119092272015,3,0,142,146,2025,9,30
0,19,2,338,3,3,2,4,4.713133915143779,4,0,341,339,2025,10,10
1,21,1,376,1,1,2,4,11.241462011285208,2,0,377,377,2025,6,30
2,20,1,128,1,3,4,5,9.997744930543943,4,0,129,126,2025,11,8
3,14,1,42,5,0,1,2,13.01946510126141,1,0,47,50,2025,5,4
0,9,2,58,14,2,2,2,6.016643714105867,3,0,72,87,2025,12,5
6,11,2,143,7,5,5,7,8.534920716674767,6,0,150,151,2025,3,26
5,10,1,85,5,0,1,2,8.583304812276575,1,0,90,96,2025,4,29
5,13,3,156,4,5,4,5,6.794461150347568,6,1,160,160,2025,10,7
4,5,3,30,4,0,1,3,6.876204448495018,1,0,34,37,2025,9,25
5,10,1,112,18,3,5,7,12.254764441890256,4,0,130,143,2025,3,4
4,10,3,113,9,3,2,2,4.753026905408426,4,0,122,129,2025,8,14
1,21,1,313,0,1,3,3,12.501212370091949,2,0,313,311,2025,7,7
4,21,2,402,4,1,1,3,6.400001907155333,2,0,406,407,2025,2,27
5,22,0,384,5,3,3,4,7.588975125781872,4,0,389,388,2025,1,28
6,19,1,305,4,0,1,3,13.820499742419177,1,0,309,316,2025,8,6
1,3,1,37,4,2,3,4,8.92344420713859,3,0,41,44,2025,10,20
0,12,1,142,10,2,4,5,15.673859475745148,3,0,152,159,2025,5,30
2,2,1,3,1,1,2,3,12.271961840090803,2,0,4,2,2025,9,27
6,7,2,25,4,5,5,7,8.67043742733256,6,0,29,28,2025,1,8
6,18,2,368,2,7,5,7,6.636247483314882,8,0,370,365,2025,9,17
4,21,3,302,5,7,5,5,5.980280152484169,8,0,307,304,2025,7,3
1,17,1,248,5,4,5,5,10.228542079885166,5,0,253,253,2025,6,16
2,23,0,60,1,0,1,2,10.677811336111503,1,0,61,61,2025,4,12
1,15,1,166,3,2,3,3,10.886121642640664,3,0,169,168,2025,4,28
5,16,1,263,7,0,1,2,12.451990513291074,1,0,270,277,2025,6,17
3,20,1,76,3,1,3,4,12.667299653608689,2,0,79,81,2025,4,13
2,7,0,1,5,4,5,7,9.377058981411505,5,0,6,9,2025,5,3
5,21,1,393,0,1,2,2,11.719708868380636,2,0,393,394,2025,9,16
2,3,1,0,0,3,5,6,11.1709973134911,4,1,0,0,2025,4,5
3,13,0,60,1,0,1,3,10.427510851331332,1,0,61,64,2025,6,8
0,1,3,9,5,12,4,6,3.0,13,0,14,10,2025,5,16
2,18,0,103,1,0,1,2,9.239990956619357,1,0,104,104,2025,1,4
0,4,0,43,4,4,5,6,9.096738462524504,5,0,47,49,2025,4,25
5,0,3,11,5,5,3,5,4.510652617456613,7,0,16,15,2025,10,21
5,2,1,25,2,0,1,2,9.368990312882818,1,0,27,27,2025,1,14
6,19,3,335,2,5,4,5,6.9373225703293535,6,0,337,335,2025,9,10
5,12,2,203,12,0,1,2,7.371504026692698,1,0,215,227,2025,3,11
4,3,1,22,2,3,5,6,11.20350496964744,4,1,24,20,2025,8,14
6,14,0,221,9,4,5,7,9.492639911076589,5,0,230,238,2025,8,27
5,21,2,379,2,3,3,3,7.098068819411467,4,0,381,377,2025,7,15
5,21,1,367,3,1,3,4,12.719436361818188,2,0,370,369,2025,8,12
0,19,1,351,6,0,1,3,12.512619373779533,1,0,357,365,2025,12,12
1,18,0,373,4,2,3,3,10.614409287931013,3,0,377,380,2025,10,13
0,23,1,351,2,3,5,5,10.280825288658695,5,0,353,353,2025,3,7
2,12,0,36,2,5,5,5,8.38878775242071,6,0,38,32,2025,8,2
4,21,1,340,6,4,5,6,10.967173710143896,5,0,346,351,2025,9,11
3,1,1,0,0,0,1,3,12.348746707744883,1,0,0,0,2025,3,9
6,5,2,32,3,4,4,6,8.08104511841279,5,0,35,37,2025,4,2
2,4,0,0,0,0,1,3,10.336325753070222,1,0,0,0,2025,1,18
3,17,1,66,3,1,2,3,11.753278513731685,2,0,69,72,2025,9,14
3,7,0,12,2,1,2,2,9.029306953266111,2,0,14,18,2025,10,26
4,21,1,407,4,0,1,2,14.052483607113498,1,0,411,414,2025,2,27
5,22,2,409,8,2,2,4,7.477094029028834,3,0,417,423,2025,7,1
1,11,1,139,3,0,1,1,13.57765226281537,1,0,142,148,2025,2,3
1,16,1,247,5,2,5,5,15.850170293523512,3,0,252,257,2025,9,29
6,1,1,16,5,0,1,1,10.19352040741514,1,0,21,24,2025,3,5
1,17,1,301,5,1,2,2,12.406781092469483,2,0,306,309,2025,4,7
5,1,2,14,3,4,3,5,6.332721845433774,5,0,17,16,2025,9,2
1,22,3,311,8,10,4,6,3.4282758341695083,12,0,319,319,2025,9,15
0,23,3,400,3,9,4,6,3.549754781882175,11,0,403,396,2025,9,5
3,12,3,47,9,6,4,5,4.969203443737322,8,0,56,56,2025,5,18
2,3,3,3,2,6,3,3,3.614224199724721,8,0,5,0,2025,12,6
2,14,2,72,6,1,1,2,5.579467803412156,2,0,78,85,2025,8,23
6,13,1,182,4,2,4,6,11.963084601471415,3,0,186,186,2025,1,29
